Reporting Area,MMWR Year,MMWR Week,"Dengue virus infections§ , Dengue, Current week","Dengue virus infections§ , Dengue, Current week, flag ","Dengue virus infections§ , Dengue, Previous 52 weeks Max†","Dengue virus infections§ , Dengue, Previous 52 weeks Max†, flag","Dengue virus infections§ , Dengue, Cum 2019†","Dengue virus infections§ , Dengue, Cum 2019†, flag","Dengue virus infections§ , Dengue, Cum 2018†","Dengue virus infections§ , Dengue, Cum 2018†, flag","Dengue virus infections§ s, Dengue-like illness, Current week","Dengue virus infections§ , Dengue-like illness, Current week, flag ","Dengue virus infections§ , Dengue-like illness, Previous 52 weeks Max†","Dengue virus infections§ , Dengue-like illness, Previous 52 weeks Max†, flag","Dengue virus infections§ , Dengue-like illness, Cum 2019†","Dengue virus infections§ , Dengue-like illness, Cum 2019†, flag","Dengue virus infections§ , Dengue-like illness, Cum 2018†","Dengue virus infections§ , Dengue-like illness, Cum 2018†, flag","Dengue virus infections§ , Severe dengue, Current week","Dengue virus infections§ , Severe dengue, Current week, flag","Dengue virus infections§ , Severe dengue, Previous 52 weeks Max†","Dengue virus infections§ , Severe dengue, Previous 52 weeks Max†, flag","Dengue virus infections§ , Severe dengue,  Cum 2019†","Dengue virus infections§ , Severe dengue,  Cum 2019†, flag","Dengue virus infections§ , Severe dengue,  Cum 2018†","Dengue virus infections§ , Severe dengue, Cum 2018†, flag",Location 1,Location 2,Reporting Area Sort
WASHINGTON,2019,12,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20191262
ARKANSAS,2019,12,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20191244
IOWA,2019,12,,-,4,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20191221
RHODE ISLAND,2019,12,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20191207
VERMONT,2019,12,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VERMONT
(44.075252, -72.662695)",,20191208
NEBRASKA,2019,12,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",,20191225
HAWAII,2019,13,,-,2,,,-,4,,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",,20191360
OKLAHOMA,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"OKLAHOMA
(35.583449, -97.508297)",,20191346
COLORADO,2019,13,,-,2,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"COLORADO
(38.998552, -105.547832)",,20191350
ALASKA,2019,13,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",,20191358
NEW ENGLAND,2019,13,,-,2,,,-,1,,,-,1,,,-,,-,,-,0,,,-,,-,,NEW ENGLAND,20191302
KANSAS,2019,13,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KANSAS
(38.484729, -98.38018)",,20191322
EAST NORTH CENTRAL,2019,13,,-,4,,5,,4,,,-,1,,1,,,-,,-,1,,,-,,-,,EAST NORTH CENTRAL,20191314
NEW YORK,2019,13,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW YORK
(42.921241, -75.59655)",,20191311
PUERTO RICO,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",,20191367
CONNECTICUT,2019,13,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"CONNECTICUT
(41.575155, -72.738288)",,20191303
AMERICAN SAMOA,2019,13,,-,0,,,-,150,,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA,20191364
MARYLAND,2019,13,,-,2,,4,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MARYLAND
(38.946466, -76.687282)",,20191333
INDIANA,2019,13,,-,1,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"INDIANA
(39.919991, -86.2818)",,20191316
NEVADA,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEVADA
(39.283294, -114.916992)",,20191353
IDAHO,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",,20191351
SOUTH DAKOTA,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH DAKOTA
(44.43614, -100.230491)",,20191327
ALABAMA,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",,20191339
WISCONSIN,2019,13,,-,1,,1,,,-,,-,0,,,-,,-,,-,1,,,-,,-,"WISCONSIN
(44.639954, -89.732969)",,20191319
VIRGINIA,2019,13,,-,3,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",,20191336
TENNESSEE,2019,13,,-,2,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"TENNESSEE
(35.842998, -86.343226)",,20191342
EAST SOUTH CENTRAL,2019,13,,-,3,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,,EAST SOUTH CENTRAL,20191338
US TERRITORIES,2019,13,,-,1,,,-,151,,,-,0,,,-,,-,,-,0,,,-,,-,,US TERRITORIES,20191363
GEORGIA,2019,13,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GEORGIA
(32.638481, -83.426574)",,20191332
MAINE,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",,20191304
TOTAL,2019,13,,-,21,,63,,190,,,-,1,,2,,1,,,-,1,,,-,,-,,TOTAL,20191370
FLORIDA,2019,13,,-,9,,19,,2,,,-,0,,,-,,-,,-,1,,,-,,-,"FLORIDA
(28.260731, -82.420978)",,20191331
MONTANA,2019,13,,-,1,,3,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",,20191352
LOUISIANA,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"LOUISIANA
(30.921314, -91.840238)",,20191345
SOUTH CAROLINA,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",,20191335
MISSOURI,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSOURI
(38.3675, -92.477244)",,20191324
GUAM,2019,13,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GUAM
(13.3532, 144.653198)",,20191366
PACIFIC,2019,13,,-,7,,14,,18,,,-,1,,1,,,-,,-,1,,,-,,-,,PACIFIC,20191357
MOUNTAIN,2019,13,,-,2,,3,,1,,,-,1,,,-,,-,,-,1,,,-,,-,,MOUNTAIN,20191348
VERMONT,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VERMONT
(44.075252, -72.662695)",,20191308
WEST NORTH CENTRAL,2019,13,,-,5,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,,WEST NORTH CENTRAL,20191320
KENTUCKY,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KENTUCKY
(37.526683, -85.290484)",,20191340
NEW YORK CITY,2019,13,,-,3,,1,,2,,,-,0,,,-,,-,,-,0,,,-,,-,,NEW YORK CITY,20191312
WASHINGTON,2019,13,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20191362
US RESIDENTS,2019,13,,-,21,,63,,39,,,-,1,,2,,1,,,-,1,,,-,,-,,US RESIDENTS,20191301
TEXAS,2019,13,,-,3,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"TEXAS
(31.447238, -99.317341)",,20191347
OREGON,2019,13,,-,1,,2,,3,,,-,1,,1,,,-,,-,1,,,-,,-,"OREGON
(43.940449, -120.605279)",,20191361
NORTHERN MARIANA ISLANDS,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",,20191365
NEW MEXICO,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",,20191354
ARIZONA,2019,13,,-,1,,,-,,-,,-,1,,,-,,-,,-,1,,,-,,-,"ARIZONA
(34.293239, -111.664616)",,20191349
DELAWARE,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",,20191329
MICHIGAN,2019,13,,-,1,,,-,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MICHIGAN
(44.874798, -85.730977)",,20191317
U.S. VIRGIN ISLANDS,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",,20191368
NEW HAMPSHIRE,2019,13,,-,1,,,-,,-,,-,1,,,-,,-,,-,0,,,-,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",,20191306
NEBRASKA,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",,20191325
NEW JERSEY,2019,13,,-,5,,6,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW JERSEY
(40.110253, -74.655514)",,20191310
MINNESOTA,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",,20191323
CALIFORNIA,2019,13,,-,7,,6,,9,,,-,0,,,-,,-,,-,0,,,-,,-,"CALIFORNIA
(37.211164, -119.662127)",,20191359
PENNSYLVANIA,2019,13,,-,2,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"PENNSYLVANIA
(40.896694, -77.838886)",,20191313
ILLINOIS,2019,13,,-,2,,2,,2,,,-,1,,,-,,-,,-,0,,,-,,-,"ILLINOIS
(40.124144, -89.148632)",,20191315
WEST SOUTH CENTRAL,2019,13,,-,3,,2,,2,,,-,0,,,-,,-,,-,0,,,-,,-,,WEST SOUTH CENTRAL,20191343
UTAH,2019,13,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",,20191355
WEST VIRGINIA,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",,20191337
NORTH CAROLINA,2019,13,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",,20191334
OHIO,2019,13,,-,2,,,-,,-,,-,1,,1,,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",,20191318
MASSACHUSETTS,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MASSACHUSETTS
(42.151077, -71.481104)",,20191305
NORTH DAKOTA,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH DAKOTA
(47.446305, -100.46931)",,20191326
RHODE ISLAND,2019,13,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20191307
NON-US RESIDENTS,2019,13,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS,20191369
DISTRICT OF COLUMBIA,2019,13,,-,1,,,-,1,,,-,1,,,-,1,,,-,0,,,-,,-,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",,20191330
WYOMING,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",,20191356
IOWA,2019,13,,-,4,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20191321
MIDDLE ATLANTIC,2019,13,,-,5,,8,,7,,,-,0,,,-,,-,,-,0,,,-,,-,,MIDDLE ATLANTIC,20191309
ARKANSAS,2019,13,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20191344
SOUTH ATLANTIC,2019,13,,-,12,,28,,6,,,-,1,,,-,1,,,-,1,,,-,,-,,SOUTH ATLANTIC,20191328
MISSISSIPPI,2019,13,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",,20191341
SOUTH DAKOTA,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH DAKOTA
(44.43614, -100.230491)",,20191427
RHODE ISLAND,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20191407
NEW YORK CITY,2019,14,,-,3,,12,,2,,,-,1,,,-,,-,,-,0,,,-,,-,,NEW YORK CITY,20191412
MISSOURI,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSOURI
(38.3675, -92.477244)",,20191424
FLORIDA,2019,14,,-,9,,19,,2,,,-,0,,,-,,-,,-,1,,,-,,-,"FLORIDA
(28.260731, -82.420978)",,20191431
ALABAMA,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",,20191439
DISTRICT OF COLUMBIA,2019,14,,-,1,,,-,1,,,-,1,,,-,1,,,-,0,,,-,,-,"DISTRICT OF COLUMBIA
(38.904785, -77.016275)",,20191430
MONTANA,2019,14,,-,1,,3,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MONTANA
(47.033521, -109.645127)",,20191452
WYOMING,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WYOMING
(42.999627, -107.55145)",,20191456
NEW MEXICO,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEW MEXICO
(34.421369, -106.108388)",,20191454
MIDDLE ATLANTIC,2019,14,,-,5,,20,,7,,,-,1,,,-,,-,,-,0,,,-,,-,,MIDDLE ATLANTIC,20191409
OREGON,2019,14,,-,1,,2,,3,,,-,1,,1,,,-,,-,1,,,-,,-,"OREGON
(43.940449, -120.605279)",,20191461
EAST NORTH CENTRAL,2019,14,,-,4,,5,,5,,,-,1,,1,,,-,,-,1,,,-,,-,,EAST NORTH CENTRAL,20191414
TEXAS,2019,14,,-,3,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"TEXAS
(31.447238, -99.317341)",,20191447
SOUTH ATLANTIC,2019,14,,-,12,,28,,6,,,-,1,,,-,1,,,-,1,,,-,,-,,SOUTH ATLANTIC,20191428
PUERTO RICO,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"PUERTO RICO
(18.215692, -66.414655)",,20191467
NEW JERSEY,2019,14,,-,5,,7,,3,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW JERSEY
(40.110253, -74.655514)",,20191410
NORTH DAKOTA,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH DAKOTA
(47.446305, -100.46931)",,20191426
WASHINGTON,2019,14,,-,2,,5,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20191462
NEW HAMPSHIRE,2019,14,,-,1,,,-,,-,,-,1,,,-,,-,,-,0,,,-,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",,20191406
ILLINOIS,2019,14,,-,2,,2,,2,,,-,1,,,-,,-,,-,0,,,-,,-,"ILLINOIS
(40.124144, -89.148632)",,20191415
OHIO,2019,14,,-,2,,,-,1,,,-,1,,1,,,-,,-,0,,,-,,-,"OHIO
(40.415534, -82.70936)",,20191418
NORTH CAROLINA,2019,14,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NORTH CAROLINA
(35.52603, -79.130883)",,20191434
TENNESSEE,2019,14,,-,2,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"TENNESSEE
(35.842998, -86.343226)",,20191442
MARYLAND,2019,14,,-,2,,4,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MARYLAND
(38.946466, -76.687282)",,20191433
PACIFIC,2019,14,,-,8,,17,,19,,,-,1,,1,,,-,,-,1,,,-,,-,,PACIFIC,20191457
MOUNTAIN,2019,14,,-,2,,3,,1,,,-,1,,,-,,-,,-,1,,,-,,-,,MOUNTAIN,20191448
ALASKA,2019,14,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",,20191458
NEVADA,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEVADA
(39.283294, -114.916992)",,20191453
MASSACHUSETTS,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MASSACHUSETTS
(42.151077, -71.481104)",,20191405
DELAWARE,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"DELAWARE
(38.994926, -75.452394)",,20191429
NORTHERN MARIANA ISLANDS,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NORTHERN MARIANA ISLANDS
(15.1834, 145.725693)",,20191465
NEW ENGLAND,2019,14,,-,2,,,-,1,,,-,1,,,-,,-,,-,0,,,-,,-,,NEW ENGLAND,20191402
WEST SOUTH CENTRAL,2019,14,,-,3,,2,,2,,,-,0,,,-,,-,,-,0,,,-,,-,,WEST SOUTH CENTRAL,20191443
CONNECTICUT,2019,14,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"CONNECTICUT
(41.575155, -72.738288)",,20191403
WEST NORTH CENTRAL,2019,14,,-,5,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,,WEST NORTH CENTRAL,20191420
CALIFORNIA,2019,14,,-,7,,9,,9,,,-,0,,,-,,-,,-,0,,,-,,-,"CALIFORNIA
(37.211164, -119.662127)",,20191459
TOTAL,2019,14,,-,21,,78,,192,,,-,1,,2,,1,,,-,1,,,-,,-,,TOTAL,20191470
MISSISSIPPI,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",,20191441
WISCONSIN,2019,14,,-,1,,1,,,-,,-,0,,,-,,-,,-,1,,,-,,-,"WISCONSIN
(44.639954, -89.732969)",,20191419
VERMONT,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VERMONT
(44.075252, -72.662695)",,20191408
MINNESOTA,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",,20191423
LOUISIANA,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"LOUISIANA
(30.921314, -91.840238)",,20191445
PENNSYLVANIA,2019,14,,-,2,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"PENNSYLVANIA
(40.896694, -77.838886)",,20191413
MAINE,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",,20191404
OKLAHOMA,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"OKLAHOMA
(35.583449, -97.508297)",,20191446
U.S. VIRGIN ISLANDS,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGIN ISLANDS
(18.060868, -64.840836)",,20191468
NEW YORK,2019,14,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW YORK
(42.921241, -75.59655)",,20191411
SOUTH CAROLINA,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",,20191435
VIRGINIA,2019,14,,-,3,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"VIRGINIA
(37.510861, -78.666382)",,20191436
WEST VIRGINIA,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",,20191437
KENTUCKY,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KENTUCKY
(37.526683, -85.290484)",,20191440
MICHIGAN,2019,14,,-,1,,,-,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MICHIGAN
(44.874798, -85.730977)",,20191417
EAST SOUTH CENTRAL,2019,14,,-,3,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,,EAST SOUTH CENTRAL,20191438
ARKANSAS,2019,14,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20191444
IOWA,2019,14,,-,4,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20191421
COLORADO,2019,14,,-,2,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"COLORADO
(38.998552, -105.547832)",,20191450
GEORGIA,2019,14,,-,2,,1,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GEORGIA
(32.638481, -83.426574)",,20191432
NON-US RESIDENTS,2019,14,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,-,,NC,,-,,NP,,NON-US RESIDENTS,20191469
ARIZONA,2019,14,,-,1,,,-,,-,,-,1,,,-,,-,,-,1,,,-,,-,"ARIZONA
(34.293239, -111.664616)",,20191449
US TERRITORIES,2019,14,,-,1,,,-,151,,,-,0,,,-,,-,,-,0,,,-,,-,,US TERRITORIES,20191463
INDIANA,2019,14,,-,1,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"INDIANA
(39.919991, -86.2818)",,20191416
US RESIDENTS,2019,14,,-,21,,78,,41,,,-,1,,2,,1,,,-,1,,,-,,-,,US RESIDENTS,20191401
KANSAS,2019,14,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"KANSAS
(38.484729, -98.38018)",,20191422
HAWAII,2019,14,,-,2,,,-,5,,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",,20191460
AMERICAN SAMOA,2019,14,,-,0,,,-,150,,,-,0,,,-,,-,,-,0,,,-,,-,,AMERICAN SAMOA,20191464
NEBRASKA,2019,14,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEBRASKA
(41.527099, -99.810595)",,20191425
GUAM,2019,14,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"GUAM
(13.3532, 144.653198)",,20191466
IDAHO,2019,14,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",,20191451
UTAH,2019,14,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",,20191455
MISSISSIPPI,2019,15,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MISSISSIPPI
(32.713378, -89.65344)",,20191541
SOUTH CAROLINA,2019,15,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"SOUTH CAROLINA
(33.878572, -80.864614)",,20191535
PENNSYLVANIA,2019,15,,-,2,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"PENNSYLVANIA
(40.896694, -77.838886)",,20191513
FLORIDA,2019,15,,-,9,,19,,2,,,-,0,,,-,,-,,-,1,,,-,,-,"FLORIDA
(28.260731, -82.420978)",,20191531
TENNESSEE,2019,15,,-,2,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"TENNESSEE
(35.842998, -86.343226)",,20191542
UTAH,2019,15,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"UTAH
(39.323779, -111.678222)",,20191555
NEW HAMPSHIRE,2019,15,,-,1,,,-,,-,,-,1,,,-,,-,,-,0,,,-,,-,"NEW HAMPSHIRE
(43.680429, -71.57139)",,20191506
WASHINGTON,2019,15,,-,2,,7,,2,,,-,0,,,-,,-,,-,0,,,-,,-,"WASHINGTON
(47.411715, -120.592492)",,20191562
IOWA,2019,15,,-,4,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IOWA
(42.074659, -93.500061)",,20191521
MICHIGAN,2019,15,,-,1,,,-,2,,,-,0,,,-,,-,,-,0,,,-,,-,"MICHIGAN
(44.874798, -85.730977)",,20191517
OREGON,2019,15,,-,1,,2,,3,,,-,1,,1,,,-,,-,1,,,-,,-,"OREGON
(43.940449, -120.605279)",,20191561
CALIFORNIA,2019,15,,-,7,,9,,10,,,-,0,,,-,,-,,-,0,,,-,,-,"CALIFORNIA
(37.211164, -119.662127)",,20191559
EAST SOUTH CENTRAL,2019,15,,-,3,,2,,,-,,-,0,,,-,,-,,-,0,,,-,,-,,EAST SOUTH CENTRAL,20191538
NEW YORK,2019,15,,-,2,,2,,1,,,-,0,,,-,,-,,-,0,,,-,,-,"NEW YORK
(42.921241, -75.59655)",,20191511
WEST VIRGINIA,2019,15,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"WEST VIRGINIA
(38.642579, -80.613729)",,20191537
ARKANSAS,2019,15,,-,1,,,-,1,,,-,0,,,-,,-,,-,0,,,-,,-,"ARKANSAS
(34.899825, -92.439162)",,20191544
MINNESOTA,2019,15,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MINNESOTA
(46.349153, -94.198308)",,20191523
ILLINOIS,2019,15,,-,2,,2,,2,,,-,1,,,-,,-,,-,0,,,-,,-,"ILLINOIS
(40.124144, -89.148632)",,20191515
EAST NORTH CENTRAL,2019,15,,-,4,,5,,5,,,-,1,,1,,,-,,-,1,,,-,,-,,EAST NORTH CENTRAL,20191514
MAINE,2019,15,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MAINE
(45.117911, -69.06137)",,20191504
HAWAII,2019,15,,-,2,,,-,5,,,-,0,,,-,,-,,-,0,,,-,,-,"HAWAII
(21.361013, -157.854309)",,20191560
IDAHO,2019,15,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"IDAHO
(44.389073, -114.659366)",,20191551
ALASKA,2019,15,,-,1,,1,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALASKA
(63.631126, -151.631889)",,20191558
OKLAHOMA,2019,15,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"OKLAHOMA
(35.583449, -97.508297)",,20191546
ARIZONA,2019,15,,-,1,,,-,,-,,-,1,,,-,,-,,-,1,,,-,,-,"ARIZONA
(34.293239, -111.664616)",,20191549
MOUNTAIN,2019,15,,-,2,,3,,1,,,-,1,,,-,,-,,-,1,,,-,,-,,MOUNTAIN,20191548
ALABAMA,2019,15,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"ALABAMA
(32.756889, -86.844516)",,20191539
MARYLAND,2019,15,,-,2,,4,,,-,,-,0,,,-,,-,,-,0,,,-,,-,"MARYLAND
(38.946466, -76.687282)",,20191533
PACIFIC,2019,15,,-,8,,19,,20,,,-,1,,1,,,-,,-,1,,,-,,-,,PACIFIC,20191557
NEVADA,2019,15,,-,0,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"NEVADA
(39.283294, -114.916992)",,20191553
RHODE ISLAND,2019,15,,-,1,,,-,,-,,-,0,,,-,,-,,-,0,,,-,,-,"RHODE ISLAND
(41.572574, -71.534637)",,20191507
