loc,cases,deaths,date,Region
NAGA CITY,0,0,12/6/2020,REGION V-BICOL REGION
NAGA CITY,4,0,12/13/2020,REGION V-BICOL REGION
NAGA CITY,2,0,12/20/2020,REGION V-BICOL REGION
NAGA CITY,1,0,12/27/2020,REGION V-BICOL REGION
NAGA CITY,0,0,1/3/2021,REGION V-BICOL REGION
NAGA CITY,3,0,1/10/2021,REGION V-BICOL REGION
NUEVA ECIJA,183,2,1/12/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,293,0,1/19/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,211,0,1/26/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,227,0,2/2/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,180,1,2/9/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,136,0,2/16/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,99,0,2/23/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,76,0,3/1/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,37,0,3/8/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,35,0,3/15/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,26,0,3/22/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,8,0,3/29/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,2,0,4/5/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,1,0,4/12/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,7,0,4/19/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,2,0,4/26/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,3,0,5/3/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,4,0,5/10/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,4,0,5/17/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,6,0,5/24/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,6,0,5/31/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,2,0,6/7/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,5,0,6/14/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,15,0,6/21/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,22,0,6/28/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,18,2,7/5/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,30,0,7/12/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,34,0,7/19/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,42,1,7/26/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,57,0,8/2/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,53,0,8/9/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,36,0,8/16/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,52,0,8/23/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,40,0,8/30/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,45,0,9/6/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,33,0,9/13/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,45,0,9/20/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,54,0,9/27/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,39,1,10/4/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,36,0,10/11/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,33,0,10/18/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,48,0,10/25/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,54,0,11/1/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,43,0,11/8/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,64,0,11/15/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,65,0,11/22/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,82,0,11/29/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,104,1,12/6/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,126,0,12/13/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,146,0,12/20/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,146,0,12/27/2020,REGION III-CENTRAL LUZON
NUEVA ECIJA,150,0,1/3/2021,REGION III-CENTRAL LUZON
NUEVA ECIJA,92,0,1/10/2021,REGION III-CENTRAL LUZON
NUEVA VISCAYA,6,0,1/12/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,22,0,1/19/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,37,0,1/26/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,23,0,2/2/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,34,0,2/9/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,26,0,2/16/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,12,0,2/23/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,5,0,3/1/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,4,0,3/8/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,3/15/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,0,0,3/22/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,0,0,3/29/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,0,0,4/5/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,4/12/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,4/19/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,4/26/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,5/3/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,5/10/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,5/17/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,5/24/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,0,0,5/31/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,3,0,6/7/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,6/14/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,6/21/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,3,0,6/28/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,3,0,7/5/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,4,0,7/12/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,8,0,7/19/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,9,0,7/26/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,11,0,8/2/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,5,0,8/9/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,10,0,8/16/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,4,0,8/23/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,6,0,8/30/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,5,0,9/6/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,9/13/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,1,0,9/20/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,7,0,9/27/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,10/4/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,5,0,10/11/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,7,0,10/18/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,3,0,10/25/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,5,0,11/1/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,4,0,11/8/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,10,0,11/15/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,6,0,11/22/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,7,0,11/29/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,4,0,12/6/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,12/13/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,12/20/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,2,0,12/27/2020,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,0,0,1/3/2021,Region II-CAGAYAN VALLEY
NUEVA VISCAYA,0,0,1/10/2021,Region II-CAGAYAN VALLEY
OCCIDENTAL MINDORO,2,0,1/12/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,44,0,1/19/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,31,0,1/26/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,34,0,2/2/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,35,0,2/9/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,35,0,2/16/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,26,1,2/23/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,42,0,3/1/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,25,0,3/8/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,43,0,3/15/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,28,0,3/22/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,2,0,3/29/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,4,0,4/5/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,2,0,4/12/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,4/19/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,4/26/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,5/3/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,5/10/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,5/17/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,5/24/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,5/31/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,6/7/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,6/14/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,6/21/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,2,0,6/28/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,4,0,7/5/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,4,0,7/12/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,7/19/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,3,0,7/26/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,8,0,8/2/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,8,0,8/9/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,9,0,8/16/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,10,0,8/23/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,3,0,8/30/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,6,0,9/6/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,3,0,9/13/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,2,0,9/20/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,9/27/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,10/4/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,10/11/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,10/18/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,3,0,10/25/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,5,1,11/1/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,3,0,11/8/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,11/15/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,6,0,11/22/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,3,0,11/29/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,5,0,12/6/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,1,0,12/13/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,4,0,12/20/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,12/27/2020,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,1/3/2021,REGION IVB-MIMAROPA
OCCIDENTAL MINDORO,0,0,1/10/2021,REGION IVB-MIMAROPA
OLONGAPO CITY,6,0,1/12/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,10,0,1/19/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,11,0,1/26/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,6,0,2/2/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,2/9/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,2/16/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,2/23/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,3/1/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,3/8/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,3/15/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,3/22/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,3/29/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,4/5/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,4/12/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,4/19/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,4/26/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,5/3/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,5/10/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,5/17/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,5/24/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,5/31/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,6/7/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,6/14/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,6/21/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,6/28/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,7/5/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,7/12/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,7/19/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,7/26/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,8/2/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,8/9/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,8/16/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,8/23/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,3,0,8/30/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,9/6/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,9/13/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,9/20/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,9/27/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,4,0,10/4/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,10/11/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,10/18/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,10/25/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,11/1/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,6,0,11/8/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,11/15/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,11/22/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,3,0,11/29/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,2,0,12/6/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,4,0,12/13/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,12/20/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,12/27/2020,REGION III-CENTRAL LUZON
OLONGAPO CITY,1,0,1/3/2021,REGION III-CENTRAL LUZON
OLONGAPO CITY,0,0,1/10/2021,REGION III-CENTRAL LUZON
ORIENTAL MINDORO,19,0,1/12/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,60,0,1/19/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,51,0,1/26/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,50,0,2/2/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,76,0,2/9/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,66,0,2/16/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,62,0,2/23/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,58,0,3/1/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,50,0,3/8/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,62,0,3/15/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,45,2,3/22/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,23,0,3/29/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,8,0,4/5/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,5,0,4/12/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,3,0,4/19/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,1,0,4/26/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,2,0,5/3/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,3,0,5/10/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,8,0,5/17/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,6,0,5/24/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,7,0,5/31/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,6,0,6/7/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,2,0,6/14/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,5,0,6/21/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,15,0,6/28/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,10,0,7/5/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,19,0,7/12/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,34,0,7/19/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,33,0,7/26/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,39,1,8/2/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,30,0,8/9/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,22,0,8/16/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,27,0,8/23/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,23,0,8/30/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,7,0,9/6/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,6,0,9/13/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,12,0,9/20/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,8,0,9/27/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,2,0,10/4/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,8,0,10/11/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,8,0,10/18/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,9,0,10/25/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,8,0,11/1/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,4,0,11/8/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,4,0,11/15/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,14,0,11/22/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,19,0,11/29/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,17,0,12/6/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,7,0,12/13/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,11,0,12/20/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,9,0,12/27/2020,REGION IVB-MIMAROPA
ORIENTAL MINDORO,6,0,1/3/2021,REGION IVB-MIMAROPA
ORIENTAL MINDORO,5,0,1/10/2021,REGION IVB-MIMAROPA
PALAWAN,2,0,1/12/2020,REGION IVB-MIMAROPA
PALAWAN,33,0,1/19/2020,REGION IVB-MIMAROPA
PALAWAN,14,0,1/26/2020,REGION IVB-MIMAROPA
PALAWAN,18,0,2/2/2020,REGION IVB-MIMAROPA
PALAWAN,22,1,2/9/2020,REGION IVB-MIMAROPA
PALAWAN,39,0,2/16/2020,REGION IVB-MIMAROPA
PALAWAN,25,0,2/23/2020,REGION IVB-MIMAROPA
PALAWAN,25,0,3/1/2020,REGION IVB-MIMAROPA
PALAWAN,25,0,3/8/2020,REGION IVB-MIMAROPA
PALAWAN,15,0,3/15/2020,REGION IVB-MIMAROPA
PALAWAN,14,0,3/22/2020,REGION IVB-MIMAROPA
PALAWAN,9,0,3/29/2020,REGION IVB-MIMAROPA
PALAWAN,7,0,4/5/2020,REGION IVB-MIMAROPA
PALAWAN,9,0,4/12/2020,REGION IVB-MIMAROPA
PALAWAN,6,0,4/19/2020,REGION IVB-MIMAROPA
PALAWAN,5,0,4/26/2020,REGION IVB-MIMAROPA
PALAWAN,8,0,5/3/2020,REGION IVB-MIMAROPA
PALAWAN,7,0,5/10/2020,REGION IVB-MIMAROPA
PALAWAN,18,0,5/17/2020,REGION IVB-MIMAROPA
PALAWAN,23,0,5/24/2020,REGION IVB-MIMAROPA
PALAWAN,14,0,5/31/2020,REGION IVB-MIMAROPA
PALAWAN,29,0,6/7/2020,REGION IVB-MIMAROPA
PALAWAN,29,0,6/14/2020,REGION IVB-MIMAROPA
PALAWAN,38,0,6/21/2020,REGION IVB-MIMAROPA
PALAWAN,57,0,6/28/2020,REGION IVB-MIMAROPA
PALAWAN,58,0,7/5/2020,REGION IVB-MIMAROPA
PALAWAN,59,0,7/12/2020,REGION IVB-MIMAROPA
PALAWAN,88,0,7/19/2020,REGION IVB-MIMAROPA
PALAWAN,105,0,7/26/2020,REGION IVB-MIMAROPA
PALAWAN,164,0,8/2/2020,REGION IVB-MIMAROPA
PALAWAN,133,0,8/9/2020,REGION IVB-MIMAROPA
PALAWAN,134,0,8/16/2020,REGION IVB-MIMAROPA
PALAWAN,121,0,8/23/2020,REGION IVB-MIMAROPA
PALAWAN,37,0,8/30/2020,REGION IVB-MIMAROPA
PALAWAN,71,0,9/6/2020,REGION IVB-MIMAROPA
PALAWAN,95,0,9/13/2020,REGION IVB-MIMAROPA
PALAWAN,73,0,9/20/2020,REGION IVB-MIMAROPA
PALAWAN,75,0,9/27/2020,REGION IVB-MIMAROPA
PALAWAN,64,1,10/4/2020,REGION IVB-MIMAROPA
PALAWAN,67,0,10/11/2020,REGION IVB-MIMAROPA
PALAWAN,65,0,10/18/2020,REGION IVB-MIMAROPA
PALAWAN,45,0,10/25/2020,REGION IVB-MIMAROPA
PALAWAN,45,1,11/1/2020,REGION IVB-MIMAROPA
PALAWAN,29,10,11/8/2020,REGION IVB-MIMAROPA
PALAWAN,34,1,11/15/2020,REGION IVB-MIMAROPA
PALAWAN,21,0,11/22/2020,REGION IVB-MIMAROPA
PALAWAN,34,0,11/29/2020,REGION IVB-MIMAROPA
PALAWAN,29,0,12/6/2020,REGION IVB-MIMAROPA
PALAWAN,16,0,12/13/2020,REGION IVB-MIMAROPA
PALAWAN,9,0,12/20/2020,REGION IVB-MIMAROPA
PALAWAN,4,0,12/27/2020,REGION IVB-MIMAROPA
PALAWAN,0,0,1/3/2021,REGION IVB-MIMAROPA
PALAWAN,1,0,1/10/2021,REGION IVB-MIMAROPA
PAMPANGA,120,0,1/12/2020,REGION III-CENTRAL LUZON
PAMPANGA,262,0,1/19/2020,REGION III-CENTRAL LUZON
PAMPANGA,196,0,1/26/2020,REGION III-CENTRAL LUZON
PAMPANGA,246,2,2/2/2020,REGION III-CENTRAL LUZON
PAMPANGA,257,1,2/9/2020,REGION III-CENTRAL LUZON
PAMPANGA,155,2,2/16/2020,REGION III-CENTRAL LUZON
PAMPANGA,139,1,2/23/2020,REGION III-CENTRAL LUZON
PAMPANGA,97,2,3/1/2020,REGION III-CENTRAL LUZON
PAMPANGA,71,0,3/8/2020,REGION III-CENTRAL LUZON
PAMPANGA,76,0,3/15/2020,REGION III-CENTRAL LUZON
PAMPANGA,69,1,3/22/2020,REGION III-CENTRAL LUZON
PAMPANGA,37,0,3/29/2020,REGION III-CENTRAL LUZON
PAMPANGA,38,0,4/5/2020,REGION III-CENTRAL LUZON
PAMPANGA,13,0,4/12/2020,REGION III-CENTRAL LUZON
PAMPANGA,19,0,4/19/2020,REGION III-CENTRAL LUZON
PAMPANGA,14,0,4/26/2020,REGION III-CENTRAL LUZON
PAMPANGA,12,0,5/3/2020,REGION III-CENTRAL LUZON
PAMPANGA,5,0,5/10/2020,REGION III-CENTRAL LUZON
PAMPANGA,11,0,5/17/2020,REGION III-CENTRAL LUZON
PAMPANGA,9,0,5/24/2020,REGION III-CENTRAL LUZON
PAMPANGA,12,0,5/31/2020,REGION III-CENTRAL LUZON
PAMPANGA,8,0,6/7/2020,REGION III-CENTRAL LUZON
PAMPANGA,10,0,6/14/2020,REGION III-CENTRAL LUZON
PAMPANGA,4,0,6/21/2020,REGION III-CENTRAL LUZON
PAMPANGA,6,0,6/28/2020,REGION III-CENTRAL LUZON
PAMPANGA,25,1,7/5/2020,REGION III-CENTRAL LUZON
PAMPANGA,5,0,7/12/2020,REGION III-CENTRAL LUZON
PAMPANGA,17,1,7/19/2020,REGION III-CENTRAL LUZON
PAMPANGA,17,1,7/26/2020,REGION III-CENTRAL LUZON
PAMPANGA,15,0,8/2/2020,REGION III-CENTRAL LUZON
PAMPANGA,28,1,8/9/2020,REGION III-CENTRAL LUZON
PAMPANGA,22,0,8/16/2020,REGION III-CENTRAL LUZON
PAMPANGA,17,0,8/23/2020,REGION III-CENTRAL LUZON
PAMPANGA,37,0,8/30/2020,REGION III-CENTRAL LUZON
PAMPANGA,25,0,9/6/2020,REGION III-CENTRAL LUZON
PAMPANGA,37,0,9/13/2020,REGION III-CENTRAL LUZON
PAMPANGA,63,1,9/20/2020,REGION III-CENTRAL LUZON
PAMPANGA,61,0,9/27/2020,REGION III-CENTRAL LUZON
PAMPANGA,65,0,10/4/2020,REGION III-CENTRAL LUZON
PAMPANGA,58,0,10/11/2020,REGION III-CENTRAL LUZON
PAMPANGA,67,0,10/18/2020,REGION III-CENTRAL LUZON
PAMPANGA,61,1,10/25/2020,REGION III-CENTRAL LUZON
PAMPANGA,61,0,11/1/2020,REGION III-CENTRAL LUZON
PAMPANGA,87,0,11/8/2020,REGION III-CENTRAL LUZON
PAMPANGA,82,0,11/15/2020,REGION III-CENTRAL LUZON
PAMPANGA,89,1,11/22/2020,REGION III-CENTRAL LUZON
PAMPANGA,155,0,11/29/2020,REGION III-CENTRAL LUZON
